id,season,games_played,pt_diff,win,result_ATS_avg,pts_roll_1,opp_pts_roll_1,fg_roll_1,fga_roll_1,fg%_roll_1,3p_roll_1,3pa_roll_1,3p%_roll_1,ft_roll_1,fta_roll_1,ft%_roll_1,orb_roll_1,trb_roll_1,ast_roll_1,stl_roll_1,blk_roll_1,tov_roll_1,pf_roll_1,ortg_roll_1,drtg_roll_1,pace_roll_1,ftr_roll_1,3par_roll_1,ts%_roll_1,trb%_roll_1,ast%_roll_1,stl%_roll_1,blk%_roll_1,efg%_roll_1,tov%_roll_1,orb%_roll_1,ft/fga_roll_1,drb%_roll_1,pt_diff_roll_1,away_pts_roll_1,away_opp_pts_roll_1,away_fg_roll_1,away_fga_roll_1,away_fg%_roll_1,away_3p_roll_1,away_3pa_roll_1,away_3p%_roll_1,away_ft_roll_1,away_fta_roll_1,away_ft%_roll_1,away_orb_roll_1,away_trb_roll_1,away_ast_roll_1,away_stl_roll_1,away_blk_roll_1,away_tov_roll_1,away_pf_roll_1,away_ortg_roll_1,away_drtg_roll_1,away_pace_roll_1,away_ftr_roll_1,away_3par_roll_1,away_ts%_roll_1,away_trb%_roll_1,away_ast%_roll_1,away_stl%_roll_1,away_blk%_roll_1,away_efg%_roll_1,away_tov%_roll_1,away_orb%_roll_1,away_ft/fga_roll_1,away_drb%_roll_1,away_pt_diff_roll_1,nrtg_roll_1,away_nrtg_roll_1,average_home_ML,average_away_ML,consec_away,away_consec_away,days_since_last,away_days_since_last,back2back,away_back2back
2021-02-20_CHI_SAC,2021,29,8,1,1,105.0,112.0,40.0,95.0,0.4210000000000006,7.0,32.0,0.219,18.0,18.0,1.0000000000000004,13.0,42.0,24.0,5.0,6.0,11.0,20.0,108.20000000000006,115.5,97.0,0.18900000000000008,0.33700000000000024,0.5100000000000002,44.20000000000002,59.99999999999999,5.200000000000001,9.1,0.4579999999999999,9.700000000000003,26.0,0.18900000000000008,64.40000000000003,-7.0,110.0,118.0,43.0,93.0,0.4620000000000001,15.0,41.0,0.3659999999999999,9.0,16.0,0.5629999999999998,13.0,44.0,29.0,7.0,3.0,15.0,18.0,108.2,116.0,101.7000000000001,0.17200000000000004,0.4409999999999995,0.5499999999999999,49.399999999999984,67.40000000000003,6.900000000000001,4.899999999999995,0.5430000000000007,13.000000000000007,26.00000000000001,0.09700000000000017,79.50000000000001,-8.0,-7.29999999999994,-7.799999999999998,-106.88888888888887,-110.88888888888887,0,1,1,2,1,0
2021-02-24_CHI_MIN,2021,31,7,1,1,120.0,100.0,49.0,91.0,0.5380000000000006,15.0,36.0,0.417,7.0,10.0,0.7000000000000004,8.0,55.0,24.0,5.0,5.0,11.0,17.0,121.00000000000007,100.9,99.1,0.11000000000000004,0.3960000000000001,0.6290000000000002,54.50000000000001,48.99999999999999,5.0,8.900000000000004,0.6209999999999998,10.300000000000006,18.6,0.07700000000000004,81.00000000000003,20.0,112.0,139.0,42.0,98.0,0.42900000000000016,19.0,54.0,0.3520000000000001,9.0,9.0,1.0000000000000004,7.0,43.0,35.0,4.0,5.0,14.0,16.0,105.90000000000013,131.39999999999998,105.8,0.09199999999999996,0.5510000000000004,0.5489999999999997,45.29999999999998,83.30000000000005,3.7999999999999945,8.800000000000008,0.5260000000000002,12.100000000000007,13.999999999999988,0.09200000000000004,79.99999999999997,-27.0,20.100000000000065,-25.499999999999844,-187.5555555555556,164.22222222222226,0,3,2,1,0,1
2021-02-26_CHI_PHO,2021,32,-9,0,0,133.0,126.0,55.0,93.0,0.5910000000000005,10.0,25.0,0.4000000000000001,13.0,16.0,0.8130000000000004,7.0,43.0,28.0,11.0,5.0,21.0,15.0,118.00000000000007,111.79999999999998,102.1,0.17200000000000004,0.2690000000000001,0.6650000000000003,51.20000000000002,50.899999999999984,9.8,7.600000000000002,0.6449999999999998,17.300000000000008,20.0,0.14000000000000007,73.50000000000003,7.0,121.0,124.0,44.0,87.0,0.5060000000000001,14.0,38.0,0.3679999999999997,19.0,27.0,0.7039999999999995,7.0,41.0,26.0,9.0,6.0,14.0,25.0,117.40000000000003,120.30000000000004,103.1,0.3099999999999999,0.4369999999999998,0.6119999999999997,47.10000000000004,59.09999999999997,8.700000000000003,11.499999999999993,0.5860000000000004,12.400000000000004,15.90000000000001,0.2180000000000001,79.10000000000005,-3.0,6.200000000000088,-2.9000000000000057,220.3333333333333,-260.0,0,1,2,2,0,0
2021-03-01_CHI_DEN,2021,33,-6,0,0,97.0,106.0,39.0,78.0,0.5000000000000007,12.0,31.0,0.3870000000000001,7.0,10.0,0.7000000000000004,6.0,41.0,25.0,2.0,4.0,17.0,16.0,102.80000000000008,112.4,94.29999999999998,0.12800000000000006,0.3970000000000001,0.5890000000000002,57.70000000000002,64.09999999999997,2.1,6.100000000000002,0.5770000000000001,17.100000000000005,18.200000000000006,0.09000000000000005,92.10000000000002,-9.0,126.0,96.0,49.0,89.0,0.5509999999999995,15.0,31.0,0.484,13.0,16.0,0.8129999999999997,6.0,49.0,30.0,6.0,3.0,12.0,16.0,125.59999999999997,95.6999999999999,100.30000000000008,0.1800000000000001,0.34800000000000003,0.6559999999999993,57.00000000000002,61.19999999999996,5.9999999999999964,7.300000000000013,0.6349999999999998,11.099999999999984,16.7,0.1459999999999998,85.99999999999984,30.0,-9.599999999999923,29.900000000000066,155.22222222222226,-175.33333333333337,0,2,3,2,0,0
2021-03-11_CHI_PHI,2021,35,-22,0,0,128.0,124.0,48.0,94.0,0.5110000000000008,12.0,28.0,0.4290000000000001,20.0,22.0,0.9090000000000006,13.0,45.0,28.0,6.0,8.0,14.0,21.0,125.90000000000006,122.0,101.59999999999998,0.2340000000000001,0.2980000000000001,0.6170000000000002,56.30000000000001,58.29999999999997,5.900000000000001,13.1,0.574,11.900000000000002,31.70000000000001,0.21300000000000005,82.10000000000002,4.0,131.0,123.0,48.0,93.0,0.5160000000000003,8.0,25.0,0.32000000000000034,27.0,35.0,0.7710000000000006,8.0,50.0,22.0,9.0,6.0,11.0,17.0,118.99999999999996,111.70000000000007,99.7,0.3760000000000001,0.26900000000000024,0.604,48.99999999999989,45.80000000000005,8.200000000000003,10.7,0.5589999999999993,9.199999999999992,16.7,0.29000000000000004,77.79999999999995,8.0,3.9000000000000634,7.2999999999998835,-156.33333333333334,137.77777777777777,0,1,8,8,0,0
2021-03-12_CHI_MIA,2021,36,-11,0,0,105.0,127.0,39.0,83.0,0.4700000000000008,14.0,29.0,0.4830000000000002,13.0,16.0,0.8130000000000004,8.0,38.0,26.0,3.0,6.0,19.0,19.0,104.10000000000004,125.89999999999998,100.9,0.1930000000000001,0.3490000000000001,0.5830000000000002,45.80000000000001,66.69999999999997,3.0000000000000018,8.600000000000003,0.5539999999999999,17.4,20.000000000000004,0.15700000000000006,69.80000000000004,-22.0,111.0,103.0,41.0,91.0,0.4509999999999993,16.0,49.0,0.3270000000000001,13.0,22.0,0.591000000000001,9.0,44.0,27.0,8.0,4.0,10.0,16.0,112.70000000000007,104.50000000000007,98.49999999999996,0.2420000000000005,0.5379999999999998,0.5510000000000002,43.60000000000001,65.90000000000003,8.100000000000001,6.499999999999999,0.5380000000000009,8.99999999999998,18.000000000000004,0.14300000000000007,68.6,8.0,-21.799999999999944,8.200000000000003,107.66666666666669,-125.66666666666669,0,1,1,1,1,1
2021-03-14_CHI_TOR,2021,37,23,1,1,90.0,101.0,34.0,92.0,0.3700000000000008,15.0,38.0,0.3950000000000001,7.0,7.0,1.0000000000000004,12.0,50.0,25.0,5.0,3.0,16.0,16.0,93.60000000000004,104.99999999999996,96.1,0.07600000000000001,0.41300000000000014,0.4730000000000001,54.90000000000002,73.49999999999999,5.200000000000003,6.700000000000005,0.451,14.4,23.10000000000001,0.07600000000000004,97.40000000000003,-11.0,104.0,114.0,37.0,96.0,0.3849999999999994,15.0,46.0,0.32600000000000035,15.0,18.0,0.8329999999999999,13.0,47.0,25.0,10.0,6.0,16.0,16.0,98.29999999999997,107.79999999999997,105.8,0.1880000000000004,0.4789999999999998,0.5000000000000002,47.99999999999997,67.60000000000001,9.500000000000002,18.800000000000004,0.4639999999999998,13.3,23.2,0.1560000000000002,81.00000000000007,-10.0,-11.399999999999919,-9.5,-158.0,136.66666666666666,0,2,2,1,0,1
2021-03-16_CHI_OKC,2021,38,21,1,1,118.0,95.0,44.0,97.0,0.4540000000000008,12.0,44.0,0.2730000000000001,18.0,23.0,0.7830000000000004,14.0,60.0,35.0,6.0,7.0,11.0,20.0,116.80000000000004,93.99999999999996,101.0,0.237,0.4540000000000002,0.551,61.20000000000002,79.5,5.900000000000002,15.600000000000005,0.5149999999999999,9.3,31.10000000000001,0.1860000000000001,86.80000000000004,23.0,128.0,122.0,42.0,73.0,0.5750000000000001,16.0,31.0,0.5160000000000002,28.0,34.0,0.8240000000000002,8.0,46.0,26.0,7.0,4.0,24.0,20.0,127.20000000000003,121.19999999999996,100.60000000000014,0.4660000000000004,0.4250000000000001,0.7279999999999995,58.99999999999995,61.90000000000003,6.999999999999997,5.7,0.6850000000000006,21.399999999999988,27.600000000000005,0.3840000000000001,77.59999999999988,6.0,22.800000000000075,6.000000000000072,-276.3333333333333,233.0,0,1,2,2,0,0
2021-03-17_CHI_SAS,2021,39,-7,0,0,123.0,102.0,48.0,94.0,0.5110000000000008,12.0,36.0,0.3330000000000001,15.0,18.0,0.8330000000000004,12.0,42.0,24.0,8.0,4.0,11.0,17.0,126.30000000000004,104.7,97.4,0.191,0.3830000000000002,0.6029999999999999,49.40000000000002,50.0,8.200000000000001,5.700000000000005,0.574,9.7,28.60000000000001,0.16000000000000006,69.80000000000003,21.0,109.0,99.0,47.0,83.0,0.5659999999999998,12.0,25.0,0.48,3.0,5.0,0.5999999999999996,10.0,45.0,29.0,3.0,9.0,21.0,23.0,116.20000000000003,105.59999999999997,93.80000000000004,0.06000000000000005,0.30100000000000016,0.6400000000000001,57.0,61.69999999999998,3.200000000000003,15.5,0.6390000000000005,19.8,27.800000000000004,0.03600000000000003,81.39999999999995,10.0,21.600000000000037,10.600000000000064,-124.33333333333331,106.44444444444444,0,3,1,2,1,0
2021-03-22_CHI_UTA,2021,42,-25,0,0,100.0,86.0,37.0,80.0,0.4630000000000008,14.0,28.0,0.5000000000000002,12.0,14.0,0.8570000000000004,9.0,52.0,26.0,8.0,8.0,18.0,22.0,105.10000000000004,90.39999999999998,95.2,0.175,0.3500000000000002,0.5799999999999997,58.40000000000003,70.29999999999998,8.400000000000002,14.000000000000007,0.55,17.3,23.70000000000001,0.15000000000000005,84.30000000000005,14.0,115.0,112.0,34.0,74.0,0.4590000000000007,12.0,37.0,0.3239999999999997,35.0,41.0,0.8540000000000006,9.0,48.0,21.0,7.0,5.0,13.0,16.0,122.09999999999994,119.0,94.19999999999996,0.5539999999999999,0.4999999999999999,0.6250000000000002,60.8,61.79999999999998,7.400000000000002,12.8,0.5410000000000001,12.399999999999995,24.299999999999976,0.4729999999999999,92.90000000000003,3.0,14.70000000000006,3.099999999999937,372.66666666666674,-477.77777777777777,0,5,1,3,1,0
2021-03-24_CHI_CLE,2021,43,-9,0,0,95.0,120.0,39.0,96.0,0.4060000000000008,6.0,26.0,0.2310000000000002,11.0,12.0,0.9170000000000004,14.0,49.0,21.0,5.0,3.0,13.0,14.0,98.70000000000003,124.59999999999997,96.3,0.125,0.27100000000000024,0.4689999999999998,51.60000000000003,53.79999999999998,5.200000000000001,5.700000000000006,0.438,11.400000000000002,28.000000000000004,0.11500000000000007,77.80000000000003,-25.0,105.0,119.0,41.0,96.0,0.42700000000000027,4.0,17.0,0.235,19.0,23.0,0.8259999999999996,10.0,39.0,22.0,13.0,4.0,8.0,11.0,104.59999999999997,118.60000000000014,100.40000000000003,0.2400000000000005,0.177,0.4950000000000006,44.30000000000002,53.69999999999996,13.000000000000007,6.699999999999987,0.4479999999999997,6.9999999999999964,20.399999999999988,0.19800000000000026,74.40000000000006,-14.0,-25.899999999999928,-14.000000000000169,-300.22222222222223,249.77777777777771,0,1,2,2,0,0
2021-04-04_CHI_BRK,2021,48,8,1,1,106.0,113.0,43.0,89.0,0.4830000000000006,7.0,28.0,0.25000000000000017,13.0,17.0,0.7650000000000003,7.0,41.0,26.0,5.0,3.0,6.0,19.0,113.40000000000006,120.79999999999997,93.49999999999996,0.191,0.31500000000000034,0.5489999999999999,48.80000000000002,60.49999999999999,5.3000000000000025,7.000000000000004,0.522,5.900000000000008,15.9,0.14600000000000002,85.0,-7.0,111.0,89.0,44.0,91.0,0.484,20.0,45.0,0.4440000000000003,3.0,4.0,0.7500000000000009,13.0,56.0,34.0,8.0,5.0,15.0,18.0,119.69999999999986,95.99999999999987,92.7,0.04400000000000001,0.495,0.5979999999999998,56.60000000000004,77.30000000000003,8.600000000000009,10.39999999999999,0.5929999999999999,13.900000000000007,28.90000000000001,0.032999999999999974,79.6,22.0,-7.399999999999906,23.699999999999992,181.5555555555556,-319.6666666666667,0,1,2,3,0,0
2020-12-31_TOR_NYK,2021,4,17,1,1,93.0,100.0,32.0,90.0,0.35600000000000004,17.0,45.0,0.37799999999999995,12.0,14.0,0.8570000000000001,10.0,47.0,21.0,12.0,7.0,19.0,28.0,89.59999999999997,96.29999999999997,103.79999999999998,0.15600000000000006,0.5,0.484,46.5,65.60000000000001,11.6,13.199999999999998,0.45,16.5,18.2,0.133,80.40000000000003,-7.0,95.0,86.0,34.0,79.0,0.4300000000000001,14.0,25.0,0.56,13.0,21.0,0.619,14.0,55.0,23.0,9.0,6.0,25.0,21.0,99.30000000000004,89.9,95.6,0.266,0.3159999999999999,0.5380000000000001,56.09999999999999,67.60000000000001,9.4,10.7,0.5189999999999999,22.1,32.6,0.16500000000000006,74.5,9.0,-6.700000000000002,9.400000000000034,-376.66666666666674,300.5555555555556,0,2,2,2,0,0
2021-01-14_TOR_CHO,2021,11,3,1,0,111.0,112.0,40.0,89.0,0.449,19.0,47.0,0.404,12.0,12.0,1.0,7.0,43.0,27.0,6.0,5.0,15.0,22.0,112.59999999999997,113.7,98.5,0.1350000000000002,0.5279999999999999,0.5889999999999997,50.60000000000001,67.50000000000001,6.100000000000001,12.2,0.5560000000000003,13.699999999999998,17.1,0.1350000000000001,81.80000000000003,-1.0,93.0,104.0,38.0,100.0,0.3800000000000002,10.0,38.0,0.2629999999999998,7.0,14.0,0.4999999999999997,15.0,53.0,26.0,8.0,7.0,11.0,17.0,94.90000000000003,106.1,98.00000000000007,0.1399999999999998,0.3800000000000001,0.43799999999999983,49.50000000000003,68.39999999999993,8.2,13.999999999999993,0.4300000000000001,9.400000000000002,26.799999999999986,0.07,74.49999999999996,-11.0,-1.1000000000000372,-11.199999999999962,-475.1428571428572,371.5,0,1,3,1,0,1
2021-01-16_TOR_CHO,2021,12,3,1,0,111.0,108.0,40.0,88.0,0.4549999999999999,20.0,50.0,0.4,11.0,13.0,0.8460000000000001,13.0,40.0,33.0,13.0,6.0,17.0,16.0,118.09999999999997,114.9,94.0,0.14800000000000024,0.5679999999999998,0.5919999999999999,47.600000000000016,82.5,13.800000000000002,11.5,0.5680000000000001,15.4,30.2,0.1250000000000001,65.90000000000002,3.0,108.0,111.0,42.0,87.0,0.4830000000000002,15.0,35.0,0.4289999999999997,9.0,12.0,0.7499999999999996,14.0,44.0,32.0,11.0,5.0,18.0,15.0,114.90000000000003,118.1,94.00000000000006,0.1379999999999998,0.402,0.5849999999999997,52.40000000000003,76.19999999999993,11.7,13.199999999999992,0.569,16.300000000000004,34.09999999999998,0.10299999999999998,69.79999999999995,-3.0,3.19999999999996,-3.19999999999996,-261.875,222.57142857142856,0,2,2,2,0,0
2021-01-20_TOR_MIA,2021,14,-9,0,0,116.0,93.0,44.0,88.0,0.4999999999999998,12.0,33.0,0.3639999999999999,16.0,18.0,0.889,9.0,46.0,23.0,9.0,6.0,14.0,23.0,117.49999999999996,94.2,98.70000000000002,0.20500000000000024,0.375,0.6049999999999998,54.8,52.30000000000002,9.1,13.0,0.568,12.7,23.100000000000005,0.1820000000000001,82.20000000000005,23.0,113.0,107.0,43.0,75.0,0.5729999999999997,12.0,30.0,0.4,15.0,19.0,0.7890000000000004,5.0,36.0,23.0,8.0,6.0,18.0,27.0,118.7,112.40000000000003,95.19999999999996,0.2530000000000001,0.4,0.6779999999999998,52.90000000000002,53.49999999999997,8.399999999999999,13.3,0.6530000000000001,17.799999999999994,18.50000000000001,0.20000000000000007,75.59999999999995,6.0,23.29999999999995,6.299999999999969,-175.85714285714286,156.33333333333334,0,1,2,2,0,0
2021-01-22_TOR_MIA,2021,15,20,1,1,102.0,111.0,35.0,88.0,0.3979999999999999,16.0,49.0,0.327,16.0,18.0,0.889,12.0,41.0,27.0,8.0,3.0,12.0,21.0,107.99999999999994,117.5,94.5,0.20500000000000027,0.557,0.5319999999999998,47.10000000000001,77.10000000000005,8.500000000000002,7.5,0.489,11.099999999999998,24.00000000000001,0.1820000000000001,78.40000000000005,-9.0,111.0,102.0,39.0,80.0,0.4879999999999998,18.0,40.0,0.45,15.0,17.0,0.8820000000000002,8.0,46.0,29.0,4.0,5.0,18.0,19.0,117.5,108.00000000000004,94.49999999999996,0.21300000000000008,0.4999999999999999,0.6339999999999999,52.90000000000001,74.39999999999998,4.1999999999999975,12.8,0.6000000000000001,17.09999999999999,21.60000000000001,0.18800000000000008,75.99999999999997,9.0,-9.500000000000057,9.499999999999957,-130.57142857142858,113.0,0,2,2,2,0,0
2021-01-31_TOR_ORL,2021,20,13,1,1,124.0,126.0,42.0,86.0,0.4879999999999997,13.0,32.0,0.406,27.0,33.0,0.8179999999999998,12.0,35.0,20.0,14.0,2.0,15.0,27.0,123.99999999999996,125.99999999999996,100.0,0.3840000000000002,0.3719999999999999,0.6169999999999998,47.89999999999999,47.600000000000016,14.0,4.800000000000002,0.564,12.999999999999995,30.8,0.3140000000000001,67.60000000000008,-2.0,90.0,116.0,32.0,89.0,0.3599999999999998,10.0,33.0,0.30299999999999994,16.0,18.0,0.8889999999999998,12.0,49.0,20.0,6.0,2.0,17.0,12.0,90.69999999999996,116.9,99.2,0.20199999999999999,0.3710000000000001,0.4640000000000001,49.99999999999997,62.50000000000002,5.9999999999999964,3.4999999999999947,0.41600000000000026,14.900000000000004,23.10000000000001,0.18000000000000022,80.40000000000002,-26.0,-2.0,-26.20000000000005,-221.8333333333333,188.85714285714286,0,1,2,2,0,0
2021-02-14_TOR_MIN,2021,27,-4,0,0,106.0,120.0,41.0,83.0,0.4939999999999994,9.0,28.0,0.3210000000000003,15.0,19.0,0.7889999999999998,3.0,32.0,26.0,7.0,8.0,13.0,26.0,106.59999999999994,120.69999999999996,99.4,0.2290000000000002,0.33699999999999986,0.5799999999999997,39.49999999999999,63.40000000000003,6.999999999999999,17.0,0.5479999999999996,12.499999999999998,7.899999999999999,0.18100000000000024,67.40000000000009,-14.0,114.0,120.0,45.0,99.0,0.455,16.0,41.0,0.39,8.0,14.0,0.5710000000000003,9.0,40.0,28.0,10.0,4.0,8.0,18.0,110.40000000000013,116.20000000000002,103.2,0.14099999999999996,0.4140000000000004,0.542,42.1,62.2,9.699999999999996,7.400000000000008,0.5350000000000003,7.100000000000005,17.299999999999983,0.0810000000000001,72.1,-6.0,-14.100000000000026,-5.799999999999884,-342.57142857142856,280.14285714285717,0,2,3,2,0,0
2021-02-21_TOR_PHI,2021,31,7,1,1,86.0,81.0,28.0,85.0,0.3289999999999994,12.0,40.0,0.30000000000000043,18.0,22.0,0.8179999999999997,15.0,51.0,16.0,8.0,6.0,15.0,16.0,93.59999999999992,88.09999999999997,91.9,0.2590000000000003,0.4709999999999999,0.4539999999999999,54.29999999999998,57.100000000000016,8.7,13.300000000000002,0.3999999999999997,13.7,28.79999999999999,0.21200000000000024,85.70000000000006,5.0,112.0,105.0,41.0,87.0,0.4710000000000003,7.0,21.0,0.33300000000000035,23.0,29.0,0.7930000000000004,16.0,53.0,23.0,5.0,7.0,15.0,18.0,115.49999999999994,108.20000000000006,97.0,0.3330000000000002,0.2410000000000003,0.5610000000000002,55.79999999999993,56.10000000000005,5.200000000000003,11.099999999999998,0.5109999999999992,13.099999999999996,35.6,0.264,73.99999999999997,7.0,5.499999999999957,7.2999999999998835,131.22222222222223,-149.44444444444446,0,1,2,2,0,0
2021-02-23_TOR_PHI,2021,32,-7,0,0,110.0,103.0,40.0,81.0,0.4939999999999994,14.0,34.0,0.4120000000000004,16.0,18.0,0.8889999999999999,5.0,39.0,25.0,5.0,5.0,14.0,24.0,114.59999999999994,107.29999999999998,96.0,0.2220000000000003,0.4199999999999999,0.619,46.399999999999984,62.50000000000002,5.199999999999998,10.400000000000002,0.5799999999999996,13.599999999999998,12.799999999999995,0.19800000000000026,75.60000000000007,7.0,103.0,110.0,33.0,85.0,0.3880000000000003,11.0,37.0,0.2970000000000003,26.0,35.0,0.7430000000000005,11.0,45.0,26.0,8.0,7.0,10.0,21.0,107.29999999999997,114.60000000000008,96.0,0.4120000000000001,0.4350000000000003,0.5130000000000002,53.59999999999992,78.80000000000005,8.300000000000004,14.9,0.4529999999999993,9.099999999999996,24.4,0.30599999999999994,87.19999999999996,-7.0,7.299999999999954,-7.300000000000111,121.55555555555556,-139.66666666666666,0,2,2,2,0,0
2021-02-26_TOR_HOU,2021,34,11,1,1,108.0,116.0,37.0,74.0,0.4999999999999994,20.0,44.0,0.4550000000000005,14.0,17.0,0.8240000000000001,3.0,32.0,30.0,5.0,3.0,14.0,25.0,119.19999999999996,127.99999999999996,90.6,0.2300000000000003,0.5949999999999999,0.6630000000000001,43.199999999999974,81.10000000000002,5.5,7.100000000000005,0.6349999999999997,14.7,8.799999999999994,0.18900000000000028,72.50000000000007,-8.0,96.0,112.0,36.0,90.0,0.3999999999999999,10.0,33.0,0.3029999999999997,14.0,17.0,0.8239999999999997,9.0,33.0,18.0,8.0,8.0,7.0,15.0,102.69999999999986,119.90000000000006,93.4,0.18899999999999995,0.3670000000000001,0.4919999999999998,37.49999999999999,49.999999999999936,8.600000000000005,16.3,0.456,6.699999999999987,17.0,0.15600000000000014,68.6,-16.0,-8.799999999999997,-17.200000000000202,-265.3333333333333,224.88888888888889,0,2,2,2,0,0
2021-03-03_TOR_DET,2021,35,-24,0,0,122.0,111.0,40.0,89.0,0.4489999999999994,16.0,41.0,0.3900000000000004,26.0,27.0,0.963,11.0,48.0,29.0,6.0,8.0,12.0,20.0,122.69999999999996,111.59999999999997,99.4,0.3030000000000004,0.4609999999999999,0.6050000000000003,56.49999999999997,72.50000000000003,6.0,18.200000000000006,0.5389999999999997,10.599999999999998,26.799999999999994,0.29200000000000026,84.10000000000005,11.0,90.0,109.0,28.0,72.0,0.3890000000000003,9.0,32.0,0.2809999999999999,25.0,31.0,0.8060000000000007,7.0,40.0,16.0,8.0,4.0,15.0,15.0,97.00000000000006,117.40000000000003,92.80000000000004,0.4310000000000001,0.4440000000000001,0.5250000000000002,49.39999999999996,57.09999999999996,8.599999999999994,6.6999999999999975,0.4509999999999996,14.90000000000001,16.699999999999992,0.34700000000000003,84.59999999999988,-19.0,11.099999999999996,-20.399999999999977,-322.77777777777777,267.44444444444446,0,1,5,3,0,0
2021-03-11_TOR_ATL,2021,37,-1,0,1,125.0,132.0,45.0,91.0,0.4949999999999994,21.0,50.0,0.4200000000000003,14.0,17.0,0.8240000000000001,8.0,28.0,36.0,6.0,1.0,13.0,25.0,126.99999999999996,134.09999999999997,98.4,0.1870000000000004,0.5489999999999997,0.6350000000000002,41.79999999999997,80.00000000000003,6.099999999999999,2.200000000000003,0.6099999999999998,11.7,21.1,0.1540000000000002,69.00000000000007,-7.0,115.0,112.0,38.0,85.0,0.4470000000000003,21.0,45.0,0.4669999999999997,18.0,19.0,0.9469999999999996,6.0,42.0,26.0,7.0,5.0,12.0,25.0,120.39999999999986,117.19999999999992,95.50000000000006,0.2240000000000001,0.5290000000000005,0.6160000000000004,47.70000000000007,68.39999999999998,7.300000000000009,10.199999999999992,0.5710000000000001,11.400000000000004,14.300000000000017,0.2120000000000002,78.29999999999997,3.0,-7.1000000000000085,3.1999999999999464,135.22222222222223,-153.33333333333334,0,5,7,8,0,0
2021-03-19_TOR_UTA,2021,41,-3,0,1,112.0,116.0,37.0,86.0,0.4299999999999994,12.0,40.0,0.3000000000000004,26.0,34.0,0.765,10.0,30.0,27.0,7.0,6.0,9.0,26.0,117.59999999999997,121.79999999999997,95.3,0.3950000000000004,0.4649999999999999,0.5550000000000003,35.69999999999997,73.0,7.300000000000002,13.0,0.4999999999999997,8.2,19.6,0.3020000000000002,60.60000000000005,-4.0,122.0,131.0,44.0,96.0,0.4580000000000008,18.0,48.0,0.3749999999999997,16.0,28.0,0.5710000000000006,11.0,47.0,19.0,10.0,3.0,16.0,27.0,112.09999999999992,120.4,108.79999999999997,0.2920000000000001,0.4999999999999999,0.5630000000000002,52.2,43.19999999999999,9.2,4.300000000000002,0.5520000000000002,12.899999999999995,23.399999999999967,0.16699999999999987,83.70000000000005,-9.0,-4.200000000000003,-8.300000000000082,165.22222222222226,-189.77777777777771,0,4,2,1,0,1
2021-03-24_TOR_DEN,2021,44,24,1,1,99.0,117.0,37.0,87.0,0.4249999999999994,10.0,40.0,0.2500000000000004,15.0,19.0,0.7890000000000001,8.0,44.0,19.0,6.0,5.0,13.0,24.0,100.0,118.1,99.0,0.21800000000000025,0.4599999999999997,0.5190000000000001,48.39999999999996,51.40000000000001,6.100000000000001,9.3,0.4829999999999996,11.999999999999998,17.799999999999983,0.17200000000000026,78.30000000000007,-18.0,110.0,99.0,45.0,91.0,0.4949999999999997,8.0,30.0,0.2670000000000001,12.0,13.0,0.9229999999999998,13.0,52.0,25.0,12.0,7.0,10.0,13.0,117.39999999999996,105.6999999999999,93.70000000000006,0.14300000000000018,0.3300000000000002,0.5689999999999998,58.40000000000001,55.59999999999995,12.8,13.000000000000007,0.5379999999999993,9.399999999999984,31.7,0.13199999999999978,81.29999999999981,11.0,-18.099999999999994,11.70000000000006,104.0,-121.88888888888887,0,2,2,1,0,1
2021-03-26_TOR_PHO,2021,45,-4,0,0,135.0,111.0,45.0,89.0,0.5059999999999993,24.0,48.0,0.5000000000000004,21.0,23.0,0.913,9.0,45.0,31.0,3.0,6.0,9.0,21.0,140.09999999999997,115.20000000000002,96.3,0.25800000000000023,0.5389999999999997,0.6810000000000002,49.49999999999997,68.9,3.1000000000000014,10.900000000000002,0.6399999999999996,8.299999999999997,23.699999999999985,0.2360000000000003,67.90000000000008,24.0,111.0,112.0,40.0,90.0,0.4440000000000001,11.0,33.0,0.3329999999999998,20.0,22.0,0.9089999999999998,10.0,47.0,22.0,9.0,3.0,8.0,15.0,114.1000000000001,115.10000000000002,97.29999999999998,0.244,0.3669999999999998,0.5569999999999995,49.000000000000036,54.99999999999997,9.200000000000003,5.699999999999991,0.5060000000000002,7.4,20.0,0.2220000000000001,80.4,-1.0,24.89999999999995,-0.9999999999999291,143.22222222222226,-161.88888888888889,0,3,2,2,0,0
